,,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
CALLS,49,AMC210709C00049000,2021-07-08 19:59:57,49.0,1.18,0.0,0.0,0.0,0.0,23081,5095,0.12500875,False,REGULAR,USD
CALLS,50,AMC210709C00050000,2021-07-08 19:59:57,50.0,0.88,0.0,0.0,0.0,0.0,93771,18363,0.2500075,False,REGULAR,USD
CALLS,51,AMC210709C00051000,2021-07-08 19:59:48,51.0,0.63,0.0,0.0,0.0,0.0,11476,4719,0.2500075,False,REGULAR,USD
CALLS,52,AMC210709C00052000,2021-07-08 19:59:53,52.0,0.5,0.0,0.0,0.0,0.0,11615,6087,0.500005,False,REGULAR,USD
CALLS,53,AMC210709C00053000,2021-07-08 19:59:25,53.0,0.37,0.0,0.0,0.0,0.0,10698,7389,0.500005,False,REGULAR,USD
CALLS,54,AMC210709C00054000,2021-07-08 19:59:21,54.0,0.27,0.0,0.0,0.0,0.0,5933,6339,0.500005,False,REGULAR,USD
CALLS,55,AMC210709C00055000,2021-07-08 19:59:52,55.0,0.24,0.0,0.0,0.0,0.0,20620,15273,0.500005,False,REGULAR,USD
CALLS,56,AMC210709C00056000,2021-07-08 19:59:49,56.0,0.2,0.0,0.0,0.0,0.0,4305,4491,0.500005,False,REGULAR,USD
CALLS,57,AMC210709C00057000,2021-07-08 19:58:51,57.0,0.16,0.0,0.0,0.0,0.0,5316,4235,0.500005,False,REGULAR,USD
CALLS,58,AMC210709C00058000,2021-07-08 19:59:44,58.0,0.14,0.0,0.0,0.0,0.0,3986,5522,0.500005,False,REGULAR,USD
CALLS,59,AMC210709C00059000,2021-07-08 19:56:42,59.0,0.13,0.0,0.0,0.0,0.0,2185,5376,0.500005,False,REGULAR,USD
CALLS,60,AMC210709C00060000,2021-07-08 19:59:31,60.0,0.12,0.0,0.0,0.0,0.0,14962,17316,0.500005,False,REGULAR,USD
CALLS,61,AMC210709C00061000,2021-07-08 19:57:58,61.0,0.12,0.0,0.0,0.0,0.0,2985,2520,0.500005,False,REGULAR,USD
CALLS,62,AMC210709C00062000,2021-07-08 19:59:48,62.0,0.11,0.0,0.0,0.0,0.0,2050,2012,0.500005,False,REGULAR,USD
CALLS,63,AMC210709C00063000,2021-07-08 19:54:21,63.0,0.1,0.0,0.0,0.0,0.0,1489,1399,0.500005,False,REGULAR,USD
CALLS,64,AMC210709C00064000,2021-07-08 19:57:17,64.0,0.1,0.0,0.0,0.0,0.0,3186,2874,0.500005,False,REGULAR,USD
CALLS,65,AMC210709C00065000,2021-07-08 19:59:22,65.0,0.09,0.0,0.0,0.0,0.0,7380,8276,0.500005,False,REGULAR,USD
CALLS,66,AMC210709C00066000,2021-07-08 19:41:57,66.0,0.08,0.0,0.0,0.0,0.0,833,1885,0.500005,False,REGULAR,USD
CALLS,67,AMC210709C00067000,2021-07-08 19:59:17,67.0,0.08,0.0,0.0,0.0,0.0,827,1534,0.500005,False,REGULAR,USD
CALLS,68,AMC210709C00068000,2021-07-08 19:49:32,68.0,0.1,0.0,0.0,0.0,0.0,379,819,0.500005,False,REGULAR,USD
CALLS,69,AMC210709C00069000,2021-07-08 19:53:10,69.0,0.07,0.0,0.0,0.0,0.0,888,1793,0.500005,False,REGULAR,USD
CALLS,70,AMC210709C00070000,2021-07-08 19:59:15,70.0,0.08,0.0,0.0,0.0,0.0,6418,10243,0.500005,False,REGULAR,USD
CALLS,71,AMC210709C00071000,2021-07-08 19:49:43,71.0,0.06,0.0,0.0,0.0,0.0,3228,5031,0.500005,False,REGULAR,USD
CALLS,72,AMC210709C00072000,2021-07-08 19:58:56,72.0,0.06,0.0,0.0,0.0,0.0,500,1076,1.000005,False,REGULAR,USD
CALLS,73,AMC210709C00073000,2021-07-08 19:51:14,73.0,0.06,0.0,0.0,0.0,0.0,295,1581,0.500005,False,REGULAR,USD
CALLS,74,AMC210709C00074000,2021-07-08 19:39:49,74.0,0.06,0.0,0.0,0.0,0.0,350,1102,1.000005,False,REGULAR,USD
CALLS,75,AMC210709C00075000,2021-07-08 19:56:48,75.0,0.05,0.0,0.0,0.0,0.0,1778,7905,0.500005,False,REGULAR,USD
CALLS,76,AMC210709C00076000,2021-07-08 19:58:56,76.0,0.05,0.0,0.0,0.0,0.0,493,655,0.500005,False,REGULAR,USD
CALLS,77,AMC210709C00077000,2021-07-08 19:45:38,77.0,0.06,0.0,0.0,0.0,0.0,379,640,0.500005,False,REGULAR,USD
CALLS,78,AMC210709C00078000,2021-07-08 19:53:29,78.0,0.05,0.0,0.0,0.0,0.0,395,558,0.500005,False,REGULAR,USD
CALLS,79,AMC210709C00079000,2021-07-08 19:50:46,79.0,0.05,0.0,0.0,0.0,0.0,939,1384,0.500005,False,REGULAR,USD
CALLS,80,AMC210709C00080000,2021-07-08 19:59:25,80.0,0.06,0.0,0.0,0.0,0.0,2194,6133,0.500005,False,REGULAR,USD
CALLS,81,AMC210709C00081000,2021-07-08 19:27:39,81.0,0.06,0.0,0.0,0.0,0.0,325,731,0.500005,False,REGULAR,USD
CALLS,82,AMC210709C00082000,2021-07-08 19:55:39,82.0,0.04,0.0,0.0,0.0,0.0,253,901,0.500005,False,REGULAR,USD
CALLS,83,AMC210709C00083000,2021-07-08 19:35:12,83.0,0.05,0.0,0.0,0.0,0.0,264,345,0.500005,False,REGULAR,USD
CALLS,84,AMC210709C00084000,2021-07-08 19:16:43,84.0,0.03,0.0,0.0,0.0,0.0,207,247,0.500005,False,REGULAR,USD
CALLS,85,AMC210709C00085000,2021-07-08 19:54:37,85.0,0.04,0.0,0.0,0.0,0.0,1445,1781,0.500005,False,REGULAR,USD
CALLS,86,AMC210709C00086000,2021-07-08 19:33:21,86.0,0.04,0.0,0.0,0.0,0.0,153,330,0.500005,False,REGULAR,USD
CALLS,87,AMC210709C00087000,2021-07-08 19:54:10,87.0,0.04,0.0,0.0,0.0,0.0,437,611,0.500005,False,REGULAR,USD
CALLS,88,AMC210709C00088000,2021-07-08 19:51:37,88.0,0.04,0.0,0.0,0.0,0.0,165,482,0.500005,False,REGULAR,USD
CALLS,89,AMC210709C00089000,2021-07-08 19:57:57,89.0,0.03,0.0,0.0,0.0,0.0,239,330,0.500005,False,REGULAR,USD
CALLS,90,AMC210709C00090000,2021-07-08 19:56:48,90.0,0.04,0.0,0.0,0.0,0.0,1838,3549,0.500005,False,REGULAR,USD
CALLS,91,AMC210709C00091000,2021-07-08 18:55:50,91.0,0.06,0.0,0.0,0.0,0.0,396,682,0.500005,False,REGULAR,USD
CALLS,92,AMC210709C00092000,2021-07-08 19:25:13,92.0,0.04,0.0,0.0,0.0,0.0,69,386,0.500005,False,REGULAR,USD
CALLS,93,AMC210709C00093000,2021-07-08 18:47:37,93.0,0.07,0.0,0.0,0.0,0.0,188,559,0.500005,False,REGULAR,USD
CALLS,94,AMC210709C00094000,2021-07-08 18:30:35,94.0,0.04,0.0,0.0,0.0,0.0,191,412,0.500005,False,REGULAR,USD
CALLS,95,AMC210709C00095000,2021-07-08 19:49:05,95.0,0.03,0.0,0.0,0.0,0.0,197,785,0.500005,False,REGULAR,USD
CALLS,96,AMC210709C00096000,2021-07-08 19:25:41,96.0,0.03,0.0,0.0,0.0,0.0,133,672,0.500005,False,REGULAR,USD
CALLS,97,AMC210709C00100000,2021-07-08 19:59:06,100.0,0.02,0.0,0.0,0.0,0.0,3793,12517,0.500005,False,REGULAR,USD
CALLS,98,AMC210709C00105000,2021-07-08 19:51:34,105.0,0.02,0.0,0.0,0.0,0.0,575,2876,0.500005,False,REGULAR,USD
CALLS,99,AMC210709C00110000,2021-07-08 19:51:12,110.0,0.03,0.0,0.0,0.0,0.0,578,5276,0.500005,False,REGULAR,USD
CALLS,100,AMC210709C00115000,2021-07-08 19:47:18,115.0,0.02,0.0,0.0,0.0,0.0,588,1304,0.500005,False,REGULAR,USD
