,,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
CALLS,62,GME210401C00105000,2021-03-30 18:57:21,105.0,90.0,0.0,0.0,0.0,0.0,33,125,1.0000000000000003e-05,True,REGULAR,USD
CALLS,63,GME210401C00106000,2021-03-30 17:28:21,106.0,90.6,0.0,0.0,0.0,0.0,5,20,1.0000000000000003e-05,True,REGULAR,USD
CALLS,64,GME210401C00107000,2021-03-31 13:40:22,107.0,92.0,0.0,0.0,0.0,0.0,1,0,1.0000000000000003e-05,True,REGULAR,USD
CALLS,65,GME210401C00108000,2021-03-30 18:06:56,108.0,90.1,0.0,0.0,0.0,0.0,4,2,1.0000000000000003e-05,True,REGULAR,USD
CALLS,66,GME210401C00109000,2021-03-30 19:10:01,109.0,87.7,0.0,0.0,0.0,0.0,7,6,1.0000000000000003e-05,True,REGULAR,USD
CALLS,67,GME210401C00110000,2021-03-30 15:10:01,110.0,82.75,0.0,0.0,0.0,0.0,5,38,1.0000000000000003e-05,True,REGULAR,USD
CALLS,68,GME210401C00111000,2021-03-31 14:50:45,111.0,84.85,0.0,0.0,0.0,0.0,1,12,1.0000000000000003e-05,True,REGULAR,USD
CALLS,69,GME210401C00112000,2021-03-30 19:10:44,112.0,83.95,0.0,0.0,0.0,0.0,4,6,1.0000000000000003e-05,True,REGULAR,USD
CALLS,70,GME210401C00113000,2021-03-30 18:40:46,113.0,82.6,0.0,0.0,0.0,0.0,1,12,1.0000000000000003e-05,True,REGULAR,USD
CALLS,71,GME210401C00114000,2021-03-31 19:01:44,114.0,78.79,0.0,0.0,0.0,0.0,9,21,1.0000000000000003e-05,True,REGULAR,USD
CALLS,72,GME210401C00115000,2021-03-31 18:27:01,115.0,80.19,0.0,0.0,0.0,0.0,2,52,1.0000000000000003e-05,True,REGULAR,USD
CALLS,73,GME210401C00116000,2021-03-31 14:12:12,116.0,75.25,0.0,0.0,0.0,0.0,1,11,1.0000000000000003e-05,True,REGULAR,USD
CALLS,74,GME210401C00117000,2021-03-31 13:44:17,117.0,78.85,0.0,0.0,0.0,0.0,14,18,1.0000000000000003e-05,True,REGULAR,USD
CALLS,75,GME210401C00118000,2021-03-30 18:54:00,118.0,70.0,0.0,0.0,0.0,0.0,1,11,1.0000000000000003e-05,True,REGULAR,USD
CALLS,76,GME210401C00119000,2021-03-30 18:57:22,119.0,79.7,0.0,0.0,0.0,0.0,4,21,1.0000000000000003e-05,True,REGULAR,USD
CALLS,77,GME210401C00120000,2021-03-31 18:28:04,120.0,74.63,0.0,0.0,0.0,0.0,16,309,1.0000000000000003e-05,True,REGULAR,USD
CALLS,78,GME210401C00121000,2021-03-31 15:34:07,121.0,74.8,0.0,0.0,0.0,0.0,1,42,1.0000000000000003e-05,True,REGULAR,USD
CALLS,79,GME210401C00122000,2021-03-30 19:31:02,122.0,74.2,0.0,0.0,0.0,0.0,3,61,1.0000000000000003e-05,True,REGULAR,USD
CALLS,80,GME210401C00123000,2021-03-31 15:47:29,123.0,71.6,0.0,0.0,0.0,0.0,1,46,1.0000000000000003e-05,True,REGULAR,USD
CALLS,81,GME210401C00124000,2021-03-31 15:47:29,124.0,70.8,0.0,0.0,0.0,0.0,1,37,1.0000000000000003e-05,True,REGULAR,USD
CALLS,82,GME210401C00125000,2021-03-31 19:36:06,125.0,66.52,0.0,0.0,0.0,0.0,21,71,1.0000000000000003e-05,True,REGULAR,USD
